player_id,game_id,days_since_last_injury,type_of_last_injury,home_team,away_team,team,was_home,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,time_idx,game_type
2544,20300928,inf,DTD,TOR,CLE,CLE,False,22003,2544.0,20300928,2004-03-10,CLE @ TOR,W,34.0,4.0,13.0,0.308,0.0,0.0,0.0,6.0,7.0,0.857,1.0,2.0,3.0,4.0,1.0,0.0,2.0,2.0,14.0,16.0,61,regular
2544,20300957,inf,DTD,CLE,IND,CLE,True,22003,2544.0,20300957,2004-03-14,CLE vs. IND,W,44.0,12.0,22.0,0.545,0.0,2.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,4.0,3.0,1.0,4.0,3.0,26.0,5.0,62,regular
2544,20300967,inf,DTD,CLE,CHI,CLE,True,22003,2544.0,20300967,2004-03-16,CLE vs. CHI,W,32.0,5.0,16.0,0.313,2.0,3.0,0.667,5.0,8.0,0.625,3.0,2.0,5.0,8.0,0.0,5.0,4.0,1.0,17.0,24.0,63,regular
2544,20300989,inf,DTD,CLE,UTA,CLE,True,22003,2544.0,20300989,2004-03-19,CLE vs. UTA,L,33.0,4.0,14.0,0.286,0.0,2.0,0.0,6.0,10.0,0.6,0.0,0.0,0.0,7.0,2.0,1.0,2.0,3.0,14.0,-2.0,64,regular
2544,20301008,inf,DTD,CLE,DET,CLE,True,22003,2544.0,20301008,2004-03-21,CLE vs. DET,L,36.0,5.0,17.0,0.294,1.0,4.0,0.25,4.0,5.0,0.8,2.0,5.0,7.0,3.0,0.0,2.0,4.0,4.0,15.0,-21.0,65,regular
2544,20301018,inf,DTD,CLE,PHX,CLE,True,22003,2544.0,20301018,2004-03-23,CLE vs. PHX,L,42.0,8.0,21.0,0.381,2.0,5.0,0.4,7.0,9.0,0.778,1.0,1.0,2.0,6.0,3.0,1.0,5.0,0.0,25.0,-12.0,66,regular
2544,20301038,inf,DTD,PHI,CLE,CLE,False,22003,2544.0,20301038,2004-03-26,CLE @ PHI,L,33.0,5.0,13.0,0.385,1.0,2.0,0.5,5.0,9.0,0.556,2.0,1.0,3.0,7.0,0.0,1.0,5.0,1.0,16.0,-24.0,67,regular
2544,20301050,inf,DTD,CLE,NJN,CLE,True,22003,2544.0,20301050,2004-03-27,CLE vs. NJN,W,43.0,15.0,29.0,0.517,1.0,2.0,0.5,10.0,10.0,1.0,2.0,4.0,6.0,13.0,3.0,0.0,2.0,1.0,41.0,10.0,68,regular
2544,20301069,inf,DTD,SAS,CLE,CLE,False,22003,2544.0,20301069,2004-03-29,CLE @ SAS,L,32.0,9.0,20.0,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,0.0,18.0,-14.0,69,regular
2544,20301073,inf,DTD,DAL,CLE,CLE,False,22003,2544.0,20301073,2004-03-30,CLE @ DAL,L,42.0,13.0,22.0,0.591,0.0,2.0,0.0,2.0,4.0,0.5,1.0,4.0,5.0,6.0,4.0,0.0,3.0,2.0,28.0,-10.0,70,regular
2544,20301097,inf,DTD,MIL,CLE,CLE,False,22003,2544.0,20301097,2004-04-02,CLE @ MIL,L,36.0,9.0,19.0,0.474,0.0,0.0,0.0,2.0,2.0,1.0,0.0,7.0,7.0,7.0,5.0,0.0,5.0,3.0,20.0,-13.0,71,regular
2544,20301102,inf,DTD,CLE,GSW,CLE,True,22003,2544.0,20301102,2004-04-03,CLE vs. GSW,L,46.0,12.0,28.0,0.429,3.0,5.0,0.6,7.0,11.0,0.636,3.0,5.0,8.0,10.0,1.0,1.0,3.0,1.0,34.0,-3.0,72,regular
2544,20301115,inf,DTD,CLE,TOR,CLE,True,22003,2544.0,20301115,2004-04-06,CLE vs. TOR,L,46.0,5.0,17.0,0.294,0.0,0.0,0.0,11.0,14.0,0.786,1.0,5.0,6.0,4.0,3.0,0.0,3.0,2.0,21.0,2.0,73,regular
2544,20301128,inf,DTD,MEM,CLE,CLE,False,22003,2544.0,20301128,2004-04-07,CLE @ MEM,L,36.0,4.0,11.0,0.364,0.0,0.0,0.0,6.0,7.0,0.857,0.0,3.0,3.0,5.0,3.0,0.0,2.0,4.0,14.0,-11.0,74,regular
2544,20301137,inf,DTD,MIA,CLE,CLE,False,22003,2544.0,20301137,2004-04-09,CLE @ MIA,L,42.0,6.0,14.0,0.429,1.0,1.0,1.0,11.0,15.0,0.733,1.0,6.0,7.0,8.0,1.0,0.0,8.0,2.0,24.0,-16.0,75,regular
2544,20301151,inf,DTD,CLE,MIA,CLE,True,22003,2544.0,20301151,2004-04-10,CLE vs. MIA,W,32.0,4.0,11.0,0.364,0.0,2.0,0.0,2.0,5.0,0.4,1.0,2.0,3.0,11.0,0.0,0.0,2.0,3.0,10.0,14.0,76,regular
2544,20301162,inf,DTD,CLE,MIL,CLE,True,22003,2544.0,20301162,2004-04-12,CLE vs. MIL,W,45.0,9.0,20.0,0.45,1.0,4.0,0.25,8.0,11.0,0.727,1.0,6.0,7.0,9.0,2.0,0.0,1.0,1.0,27.0,11.0,77,regular
2544,20301179,inf,DTD,NYK,CLE,CLE,False,22003,2544.0,20301179,2004-04-14,CLE @ NYK,W,35.0,8.0,17.0,0.471,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,3.0,0.0,5.0,1.0,17.0,-6.0,78,regular
2544,20400006,inf,DTD,CLE,IND,CLE,True,22004,2544.0,20400006,2004-11-03,CLE vs. IND,L,50.0,8.0,19.0,0.421,2.0,5.0,0.4,10.0,12.0,0.833,1.0,4.0,5.0,8.0,1.0,3.0,6.0,2.0,28.0,-10.0,79,regular
2544,20400018,inf,DTD,MIA,CLE,CLE,False,22004,2544.0,20400018,2004-11-04,CLE @ MIA,L,43.0,9.0,22.0,0.409,2.0,3.0,0.667,1.0,1.0,1.0,3.0,3.0,6.0,8.0,1.0,0.0,1.0,0.0,21.0,-8.0,80,regular
2544,20400037,inf,DTD,MIL,CLE,CLE,False,22004,2544.0,20400037,2004-11-06,CLE @ MIL,L,42.0,8.0,20.0,0.4,0.0,3.0,0.0,15.0,22.0,0.682,2.0,6.0,8.0,6.0,3.0,0.0,4.0,0.0,31.0,-12.0,81,regular
2544,20400051,inf,DTD,ATL,CLE,CLE,False,22004,2544.0,20400051,2004-11-09,CLE @ ATL,W,48.0,8.0,17.0,0.471,1.0,4.0,0.25,8.0,12.0,0.667,1.0,9.0,10.0,4.0,4.0,2.0,3.0,2.0,25.0,14.0,82,regular
2544,20400063,inf,DTD,CLE,PHX,CLE,True,22004,2544.0,20400063,2004-11-10,CLE vs. PHX,W,48.0,13.0,24.0,0.542,1.0,2.0,0.5,11.0,12.0,0.917,3.0,7.0,10.0,6.0,3.0,3.0,3.0,1.0,38.0,14.0,83,regular
2544,20400081,inf,DTD,CLE,WAS,CLE,True,22004,2544.0,20400081,2004-11-13,CLE vs. WAS,W,38.0,10.0,20.0,0.5,0.0,3.0,0.0,4.0,5.0,0.8,1.0,8.0,9.0,4.0,3.0,2.0,4.0,0.0,24.0,25.0,84,regular
2544,20400096,inf,DTD,CLE,GOS,CLE,True,22004,2544.0,20400096,2004-11-15,CLE vs. GOS,W,42.0,12.0,22.0,0.545,3.0,5.0,0.6,6.0,8.0,0.75,2.0,10.0,12.0,4.0,2.0,1.0,1.0,1.0,33.0,15.0,85,regular
2544,20400118,inf,DTD,CHA,CLE,CLE,False,22004,2544.0,20400118,2004-11-18,CLE @ CHA,W,30.0,8.0,14.0,0.571,2.0,3.0,0.667,1.0,2.0,0.5,1.0,5.0,6.0,9.0,0.0,0.0,1.0,3.0,19.0,21.0,86,regular
2544,20400131,inf,DTD,CLE,CHA,CLE,True,22004,2544.0,20400131,2004-11-20,CLE vs. CHA,W,38.0,11.0,20.0,0.55,0.0,2.0,0.0,3.0,4.0,0.75,5.0,3.0,8.0,2.0,3.0,1.0,7.0,0.0,25.0,24.0,87,regular
2544,20400141,inf,DTD,NYK,CLE,CLE,False,22004,2544.0,20400141,2004-11-21,CLE @ NYK,L,40.0,5.0,15.0,0.333,1.0,3.0,0.333,2.0,3.0,0.667,2.0,7.0,9.0,10.0,1.0,1.0,5.0,3.0,13.0,1.0,88,regular
2544,20400163,inf,DTD,CLE,DET,CLE,True,22004,2544.0,20400163,2004-11-24,CLE vs. DET,W,38.0,15.0,22.0,0.682,2.0,3.0,0.667,11.0,12.0,0.917,3.0,3.0,6.0,5.0,3.0,1.0,3.0,3.0,43.0,12.0,89,regular
2544,20400172,inf,DTD,BOS,CLE,CLE,False,22004,2544.0,20400172,2004-11-26,CLE @ BOS,W,43.0,9.0,13.0,0.692,0.0,2.0,0.0,2.0,3.0,0.667,0.0,6.0,6.0,8.0,3.0,1.0,2.0,2.0,20.0,6.0,90,regular
